観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),18日の最高気温(℃),18日の最高気温の品質情報,18日の最高気温起時（時）,18日の最高気温起時（分）,18日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（17日まで）,今年の最高気温（17日まで）の品質情報,今年の最高気温（17日まで）を観測した起日（年）,今年の最高気温（17日まで）を観測した起日（月）,今年の最高気温（17日まで）を観測した起日（日）,17日までの観測史上1位の値（℃）,17日までの観測史上1位の値の品質情報,17日までの観測史上1位の値を観測した起日（年）,17日までの観測史上1位の値を観測した起日（月）,17日までの観測史上1位の値を観測した起日（日）,17日までの11月の1位の値,17日までの11月の1位の値の品質情報,17日までの11月の1位の値の起日（年）,17日までの11月の1位の値の起日（月）,17日までの11月の1位の値の起日（日）,統計開始年
81481,山口県,柳井（ヤナイ）,,2024,11,18,23,00,18.5,5,11,07,5,+1.6,-3.2,11,2,,,0,36.7,5,2024,08,02,36.7,8,2024,08,02,26.3,8,2023,11,06,1977
81486,山口県,安下庄（アゲノショウ）,,2024,11,18,23,00,18.3,5,11,08,5,+1.4,-3.5,11,2,,,0,35.5,5,2024,08,18,35.7,8,2023,08,20,25.7,8,2023,11,03,1977
82046,福岡県,宗像（ムナカタ）,,2024,11,18,23,00,17.0,5,00,02,5,+0.2,-5.1,11,2,,,0,38.2,5,2024,08,20,38.2,8,2024,08,20,27.5,8,2023,11,05,1977
82056,福岡県,八幡（ヤハタ）,,2024,11,18,23,00,17.0,5,00,37,5,0.0,-3.4,11,2,,,0,37.6,5,2024,08,20,37.6,8,2024,08,20,27.5,8,2023,11,03,1977
82068,福岡県,空港北町（クウコウキタマチ）,,2024,11,18,23,00,17.5,5,13,33,5,+1.2,-3.8,11,2,,,0,35.8,5,2024,08,06,36.4,8,2016,08,10,26.8,8,2020,11,19,2006
82101,福岡県,行橋（ユクハシ）,,2024,11,18,23,00,17.0,5,14,25,5,+0.4,-4.7,11,2,,,0,38.0,5,2024,08,08,38.5,8,2013,08,11,26.8,8,2015,11,08,1977
82136,福岡県,飯塚（イイヅカ）,47809,2024,11,18,23,00,16.2,5,13,34,5,-0.6,-5.0,11,3,,,0,37.8,5,2024,08,02,38.3,8,2020,08,20,28.1,8,2023,11,02,1935
82171,福岡県,前原（マエバル）,,2024,11,18,23,00,17.2,5,12,33,5,+0.1,-4.0,11,2,,,0,38.5,5,2024,08,20,38.9,8,2017,08,05,28.2,8,2023,11,05,1977
82182,福岡県,福岡（フクオカ）,47807,2024,11,18,23,00,17.8,5,00,03,5,+0.4,-3.7,11,2,,,0,38.0,5,2024,09,19,38.3,8,2018,07,20,29.3,8,2023,11,05,1890
82186,福岡県,博多（ハカタ）,,2024,11,18,23,00,17.2,5,09,27,5,-0.2,-4.5,11,2,,,0,38.2,5,2024,08,21,38.2,8,2024,08,21,28.9,8,2023,11,05,2003
82191,福岡県,太宰府（ダザイフ）,,2024,11,18,23,00,16.7,5,09,53,5,-0.3,-5.5,11,2,,,0,39.3,5,2024,08,02,39.3,8,2024,08,02,29.2,8,2023,11,05,1977
82206,福岡県,添田（ソエダ）,,2024,11,18,23,00,15.7,5,12,22,5,-0.5,-5.0,11,2,,,0,37.1,5,2024,08,03,37.8,8,2018,08,14,26.5,8,2023,11,02,1977
82261,福岡県,朝倉（アサクラ）,,2024,11,18,23,00,16.9,5,12,18,5,-0.4,-4.5,11,2,,,0,38.3,5,2024,08,05,38.8,8,1994,07,16,29.7,8,2023,11,05,1977
82306,福岡県,久留米（クルメ）,,2024,11,18,23,00,17.9,5,09,29,5,+0.6,-4.8,11,2,,,0,39.5,5,2024,08,05,39.5,8,2024,08,05,29.6,8,2023,11,05,1977
82317,福岡県,黒木（クロギ）,,2024,11,18,23,00,16.9,5,10,51,5,+0.1,-5.2,11,2,,,0,38.3,5,2024,08,04,39.2,8,1994,07,16,29.1,8,2023,11,05,1977
82361,福岡県,大牟田（オオムタ）,,2024,11,18,23,00,18.1,5,11,22,5,+0.9,-4.5,11,2,,,0,38.1,5,2024,08,04,38.1,8,2024,08,04,27.6,8,2023,11,05,1977
83021,大分県,国見（クニミ）,,2024,11,18,23,00,16.9,5,04,38,5,-0.2,-5.0,11,2,,,0,35.9,5,2024,08,14,37.3,8,2013,08,10,27.4,8,2020,11,19,1977
83051,大分県,中津（ナカツ）,,2024,11,18,23,00,16.6,5,14,36,5,-0.4,-5.7,11,2,,,0,37.0,5,2024,07,09,37.9,8,2013,07,25,27.9,8,2020,11,19,2011
83061,大分県,豊後高田（ブンゴタカダ）,,2024,11,18,23,00,18.0,5,01,23,5,+1.3,-2.8,11,2,,,0,37.7,5,2024,08,23,37.7,8,2024,08,23,27.9,8,2020,11,19,1977
83106,大分県,院内（インナイ）,,2024,11,18,23,00,15.6,5,01,52,5,-0.8,-5.6,11,3,,,0,37.6,5,2024,08,23,37.8,8,2015,07,31,28.4,8,2015,11,08,1977
83121,大分県,杵築（キツキ）,,2024,11,18,23,00,17.7,5,11,34,5,+0.5,-4.9,11,2,,,0,36.6,5,2024,08,16,37.4,8,2020,08,18,28.3,8,2020,11,19,1978
83126,大分県,武蔵（ムサシ）,,2024,11,18,23,00,18.5,5,11,11,5,+1.3,-4.1,11,2,,,0,35.5,5,2024,07,29,36.3,8,2020,08,16,26.3,8,2020,11,19,2003
83137,大分県,日田（ヒタ）,47814,2024,11,18,23,00,18.2,5,11,19,5,+0.9,-2.8,11,2,,,0,39.3,5,2024,08,05,39.9,8,2018,08,13,29.6,8,2023,11,05,1942
83191,大分県,玖珠（クス）,,2024,11,18,23,00,15.0,5,09,38,5,-0.5,-3.2,11,2,,,0,37.7,5,2024,08,20,38.8,8,1994,07,18,26.7,8,2020,11,19,1977
83201,大分県,湯布院（ユフイン）,,2024,11,18,23,00,13.6,5,02,11,5,-1.1,-6.0,11,3,,,0,35.3,5,2024,08,03,35.9,8,2013,08,10,26.1,8,2023,11,02,1977
83216,大分県,大分（オオイタ）,47815,2024,11,18,23,00,17.6,5,10,39,5,+0.1,-4.4,11,2,,,0,37.4,5,2024,07,27,37.8,8,2013,07,24,28.0,8,2015,11,08,1887
83341,大分県,犬飼（イヌカイ）,,2024,11,18,23,00,16.5,5,02,05,5,-0.7,-6.7,11,3,,,0,39.2,5,2024,07,30,39.2,8,2024,07,30,29.9,8,2015,11,08,1977
83371,大分県,竹田（タケタ）,,2024,11,18,23,00,15.7,5,09,46,5,-0.4,-5.9,11,2,,,0,38.1,5,2024,08,01,38.1,8,2024,08,01,27.3,8,2015,11,08,1977
83401,大分県,佐伯（サイキ）,,2024,11,18,23,00,18.2,5,00,43,5,+0.6,-4.3,11,2,,,0,36.6,5,2024,08,23,36.6,8,2024,08,23,28.6,8,2015,11,08,1977
83431,大分県,宇目（ウメ）,,2024,11,18,23,00,17.1,5,12,27,5,+0.1,-5.0,11,2,,,0,37.8,5,2024,08,01,38.1,8,2013,08,10,28.0,8,2023,11,02,1977
83476,大分県,蒲江（カマエ）,,2024,11,18,23,00,18.9,5,10,18,5,+0.5,-5.7,11,2,,,0,36.3,5,2024,08,10,38.3,8,2020,08,18,26.6,8,2024,11,02,1977
84012,長崎県,鰐浦（ワニウラ）,,2024,11,18,23,00,13.9,5,02,16,5,-1.6,-7.0,11,3,,,0,34.7,5,2024,08,22,36.0,8,2013,08,19,25.3,8,2023,11,04,1995
84072,長崎県,厳原（イヅハラ）,47800,2024,11,18,23,00,14.3,5,13,34,5,-2.0,-6.4,11,3,,,0,35.6,5,2024,08,03,36.9,8,2018,07,26,26.9,8,1979,11,02,1886
84076,長崎県,美津島（ミツシマ）,,2024,11,18,23,00,13.8,5,12,29,5,-1.6,-7.5,11,3,,,0,34.3,5,2024,08,03,35.7,8,2013,08,10,26.3,8,2023,11,02,2003
84121,長崎県,芦辺（アシベ）,,2024,11,18,23,00,14.9,5,00,04,5,-0.9,-6.4,11,3,,,0,35.0,5,2024,08,08,35.0,8,2024,08,08,25.7,8,2020,11,19,1977
84122,長崎県,石田（イシダ）,,2024,11,18,23,00,16.0,5,00,03,5,-0.8,-6.0,11,3,,,0,34.6,5,2024,08,03,35.0,8,2016,08,13,25.0,8,2023,11,03,2003
84171,長崎県,平戸（ヒラド）,47805,2024,11,18,23,00,16.7,5,00,04,5,+0.2,-5.3,11,2,,,0,34.5,5,2024,07,25,35.1,8,1960,08,07,26.9,8,2023,11,05,1940
84183,長崎県,松浦（マツウラ）,,2024,11,18,23,00,17.5,5,00,20,5,+0.2,-4.2,11,2,,,0,37.0,5,2024,07,25,37.0,8,2024,07,25,28.8,8,2023,11,05,2011
84266,長崎県,佐世保（サセボ）,47812,2024,11,18,23,00,17.6,5,12,20,5,-0.1,-5.2,11,2,,,0,37.7,5,2024,08,08,38.1,8,2023,08,06,27.9,8,2023,11,05,1946
84306,長崎県,西海（サイカイ）,,2024,11,18,23,00,17.5,5,11,51,5,,-5.8,,,,,0,37.1,5,2024,09,15,38.0,8,2023,08,06,27.2,8,2023,11,04,2021
84341,長崎県,有川（アリカワ）,,2024,11,18,23,00,17.7,5,00,22,5,+0.2,-5.3,11,2,,,0,36.8,5,2024,08,04,36.8,8,2024,08,04,27.0,8,2023,11,02,1977
84371,長崎県,大村（オオムラ）,,2024,11,18,23,00,18.9,5,12,12,5,+1.2,-5.0,11,2,,,0,38.1,5,2024,09,19,38.7,8,2018,08,12,27.6,8,2023,11,05,1996
84496,長崎県,長崎（ナガサキ）,47817,2024,11,18,23,00,18.2,5,00,02,5,+0.4,-4.8,11,2,,,0,36.7,5,2024,09,18,37.7,8,2013,08,18,27.4,8,1897,11,03,1878
84519,長崎県,雲仙岳（ウンゼンダケ）,47818,2024,11,18,23,00,12.9,5,00,08,5,-0.6,-5.1,11,3,,,0,32.0,5,2024,08,03,33.2,8,2017,08,02,22.9,8,2023,11,05,1924
84523,長崎県,島原（シマバラ）,,2024,11,18,23,00,18.2,5,10,32,5,+0.9,-4.5,11,2,,,0,39.2,5,2024,08,04,39.2,8,2024,08,04,28.4,8,2023,11,05,2006
84536,長崎県,福江（フクエ）,47843,2024,11,18,23,00,16.9,5,00,39,5,-0.9,-4.9,11,3,,,0,35.2,5,2024,08,09,35.9,8,2013,08,19,26.6,8,1996,11,05,1962
84537,長崎県,上大津（カミオオヅ）,,2024,11,18,23,00,16.3,5,12,02,5,-1.1,-5.5,11,3,,,0,34.0,5,2024,08,09,36.9,8,2013,08,19,26.0,8,2011,11,03,2003
84561,長崎県,口之津（クチノツ）,,2024,11,18,23,00,19.1,5,12,17,5,+1.0,-3.2,11,2,,,0,37.8,5,2024,09,14,38.8,8,2009,08,07,28.2,8,2023,11,05,1976
84597,長崎県,脇岬（ワキミサキ）,,2024,11,18,23,00,19.2,5,12,34,5,,-4.5,,,,,0,35.5,5,2024,09,18,36.2,8,2023,08,05,26.6,8,2024,11,02,2021
85033,佐賀県,唐津（カラツ）,,2024,11,18,23,00,17.2,5,00,05,5,-0.1,-4.3,11,2,,,0,37.3,5,2024,08,02,37.3,8,2024,08,02,28.2,8,2023,11,05,2010
85116,佐賀県,伊万里（イマリ）,,2024,11,18,23,00,16.9,5,00,07,5,-0.1,-4.7,11,2,,,0,36.9,5,2024,09,15,37.8,8,2018,08,14,28.3,8,2023,11,02,1977
85142,佐賀県,佐賀（サガ）,47813,2024,11,18,23,00,17.8,5,10,59,5,+0.3,-5.2,11,2,,,0,38.3,5,2024,08,05,39.6,8,1994,07,16,29.6,8,1897,11,04,1890
85161,佐賀県,嬉野（ウレシノ）,,2024,11,18,23,00,16.6,5,11,50,5,+0.1,-5.0,11,2,,,0,37.7,5,2024,08,27,39.0,8,2018,08,13,27.9,8,2023,11,05,1977
85166,佐賀県,白石（シロイシ）,,2024,11,18,23,00,17.8,5,10,36,5,+0.5,-5.1,11,2,,,0,38.0,5,2024,08,14,39.0,8,1994,07,16,27.8,8,2023,11,05,1977
85176,佐賀県,川副（カワソエ）,,2024,11,18,23,00,18.0,5,12,07,5,+0.7,-4.2,11,2,,,0,36.6,5,2024,08,04,37.1,8,2018,08,07,27.7,8,2023,11,05,2003
86006,熊本県,鹿北（カホク）,,2024,11,18,23,00,17.4,5,11,20,5,+0.6,-4.7,11,2,,,0,37.3,5,2024,08,24,37.3,8,2024,08,24,28.8,8,2023,11,05,1977
86066,熊本県,南小国（ミナミオグニ）,,2024,11,18,23,00,14.2,5,11,13,5,-1.0,-5.0,11,3,,,0,35.3,5,2024,08,04,36.5,8,2020,08,19,25.5,8,2003,11,08,1977
86086,熊本県,岱明（タイメイ）,,2024,11,18,23,00,18.6,5,11,55,5,+0.7,-4.5,11,2,,,0,38.4,5,2024,08,04,38.4,8,2024,08,04,28.5,8,2023,11,05,1977
86101,熊本県,菊池（キクチ）,,2024,11,18,23,00,18.6,5,12,32,5,+1.0,-2.5,11,2,,,0,37.7,5,2024,07,25,38.8,8,2018,07,19,28.7,8,2023,11,05,1977
86111,熊本県,阿蘇乙姫（アソオトヒメ）,,2024,11,18,23,00,14.9,5,11,40,5,+0.3,-2.7,11,2,,,0,34.5,5,2024,08,08,34.9,8,2016,08,11,24.8,8,2023,11,05,1978
86141,熊本県,熊本（クマモト）,47819,2024,11,18,23,00,19.7,5,11,22,5,+1.7,-1.5,11,2,,,0,38.8,5,2024,08,04,38.8,8,2024,08,04,30.0,8,2023,11,05,1890
86146,熊本県,益城（マシキ）,,2024,11,18,23,00,18.3,5,12,32,5,+1.2,-1.2,11,2,,,0,36.7,5,2024,08,13,37.3,8,2016,08,23,28.2,8,2023,11,05,2003
86157,熊本県,南阿蘇（ミナミアソ）,,2024,11,18,23,00,15.8,5,11,39,5,,-3.1,,,,,0,36.4,5,2024,08,03,36.4,8,2024,08,03,26.0,8,2024,11,02,2015
86161,熊本県,高森（タカモリ）,,2024,11,18,23,00,14.2,5,12,15,5,-0.3,-5.5,11,2,,,0,35.0,5,2024,08,03,35.0,8,2024,08,03,24.7,8,2003,11,08,1977
86216,熊本県,三角（ミスミ）,,2024,11,18,23,00,18.2,5,12,15,5,+0.9,-3.1,11,2,,,0,38.4,5,2024,08,09,38.4,8,2024,08,09,28.8,8,2023,11,05,1977
86236,熊本県,甲佐（コウサ）,,2024,11,18,23,00,19.4,5,13,20,5,+1.5,-1.6,11,2,,,0,38.9,5,2024,08,24,38.9,8,2024,08,24,29.3,8,2023,11,05,1977
86271,熊本県,松島（マツシマ）,,2024,11,18,23,00,18.7,5,12,38,5,+1.1,-2.5,11,2,,,0,37.4,5,2024,07,25,37.4,8,2024,07,25,28.9,8,2023,11,05,1977
86316,熊本県,本渡（ホンド）,,2024,11,18,23,00,19.0,5,13,03,5,+1.4,-4.0,11,2,,,0,38.1,5,2024,08,04,38.1,8,2024,08,04,27.9,8,2023,11,05,1977
86336,熊本県,八代（ヤツシロ）,,2024,11,18,23,00,20.1,5,12,51,5,+2.0,-0.9,11,1,,,0,38.7,5,2024,08,20,38.7,8,2024,08,20,29.5,8,2023,11,05,1977
86451,熊本県,水俣（ミナマタ）,,2024,11,18,23,00,19.0,5,13,31,5,+0.9,-2.7,11,2,,,0,37.7,5,2024,08,20,38.1,8,2018,08,13,28.8,8,2023,11,05,1977
86467,熊本県,人吉（ヒトヨシ）,47824,2024,11,18,23,00,19.9,5,13,06,5,+2.6,-1.4,11,1,,,0,38.2,5,2024,08,04,38.2,8,2024,08,04,27.6,8,1961,11,01,1943
86477,熊本県,上（ウエ）,,2024,11,18,23,00,20.4,5,12,19,5,+3.0,-0.7,11,1,,,0,38.4,5,2024,08,04,38.4,8,2024,08,04,27.6,8,2024,11,02,1977
86491,熊本県,牛深（ウシブカ）,47838,2024,11,18,23,00,20.3,5,11,44,5,+1.4,-2.9,11,2,,,0,37.1,5,2024,09,18,39.6,8,2013,08,20,28.2,8,2023,11,05,1949
87041,宮崎県,高千穂（タカチホ）,,2024,11,18,23,00,16.9,5,12,52,5,+0.4,-6.3,11,2,,,0,37.4,5,2024,08,03,37.4,8,2024,08,03,28.0,8,2015,11,08,1977
87066,宮崎県,古江（フルエ）,,2024,11,18,23,00,18.7,5,13,24,5,-0.2,-6.6,11,2,,,0,37.3,5,2024,08,12,38.9,8,2004,07,29,28.3,8,1994,11,13,1977
87071,宮崎県,鞍岡（クラオカ）,,2024,11,18,23,00,15.3,5,12,32,5,+0.6,-6.3,11,2,,,0,35.6,5,2024,08,03,35.6,8,2024,08,03,27.0,8,2015,11,08,1979
87141,宮崎県,延岡（ノベオカ）,47822,2024,11,18,23,00,19.4,5,11,20,5,+0.6,-6.2,11,2,,,0,36.5,5,2024,08,09,38.5,8,2004,07,30,29.5,8,1977,11,08,1961
87181,宮崎県,日向（ヒュウガ）,,2024,11,18,23,00,21.9,5,12,47,5,+2.7,-4.1,11,1,,,0,38.5,5,2024,07,09,38.9,8,2013,08,23,29.6,8,2024,11,02,1977
87206,宮崎県,神門（ミカド）,,2024,11,18,23,00,20.0,5,13,25,5,+1.8,-4.5,11,2,,,0,38.7,5,2024,08,16,39.2,8,2020,08,18,28.2,8,2015,11,08,1979
87231,宮崎県,西米良（ニシメラ）,,2024,11,18,23,00,21.0,5,13,08,5,+3.3,-6.1,11,1,,,0,37.9,5,2024,08,16,39.7,8,2020,08,17,27.3,8,2015,11,08,1979
87293,宮崎県,高鍋（タカナベ）,,2024,11,18,23,00,22.6,5,13,46,5,,-3.1,,,,,0,36.9,5,2024,07,08,36.9,8,2024,07,08,28.6,8,2024,11,02,2017
87301,宮崎県,加久藤（カクトウ）,,2024,11,18,23,00,19.1,5,13,16,5,+1.2,-5.6,11,2,,,0,38.5,5,2024,08,04,39.4,8,2020,08,17,27.9,8,2023,11,02,1977
87331,宮崎県,西都（サイト）,,2024,11,18,23,00,22.8,5,13,18,5,+3.4,-3.7,10,3,,,0,37.3,5,2024,08,16,38.4,8,2013,07,31,29.4,8,1996,11,01,1977
87352,宮崎県,小林（コバヤシ）,,2024,11,18,23,00,19.9,5,13,04,5,+2.5,-5.1,11,1,,,0,37.7,5,2024,08,01,38.3,8,2020,08,18,28.2,8,2024,11,02,2000
87376,宮崎県,宮崎（ミヤザキ）,47830,2024,11,18,23,00,22.4,5,13,35,5,+3.3,-3.1,10,3,,,0,38.2,5,2024,07,30,38.2,8,2024,07,30,31.0,8,2024,11,02,1886
87406,宮崎県,田野（タノ）,,2024,11,18,23,00,21.5,5,13,54,5,,-3.4,,,,,0,37.1,5,2024,07,31,37.1,8,2024,07,31,29.8,8,2024,11,02,2017
87412,宮崎県,赤江（アカエ）,,2024,11,18,23,00,22.3,5,12,46,5,+3.0,-2.8,11,1,,,0,37.9,5,2024,07,30,38.6,8,2013,08,01,31.6,8,2024,11,02,2003
87426,宮崎県,都城（ミヤコノジョウ）,47829,2024,11,18,23,00,21.8,5,14,16,5,+3.1,-4.5,11,1,,,0,38.0,5,2024,08,04,39.4,8,2020,08,18,28.0,8,2003,11,06,1942
87492,宮崎県,油津（アブラツ）,47835,2024,11,18,23,00,22.0,5,13,31,5,+2.2,-3.5,11,1,,,0,37.2,5,2024,07,30,38.1,8,2013,08,02,29.9,8,2024,11,02,1949
87501,宮崎県,串間（クシマ）,,2024,11,18,23,00,23.0,5,14,35,5,+3.3,-2.8,10,3,,,0,37.1,5,2024,07,30,37.3,8,2013,08,02,29.0,8,2024,11,02,1977
88061,鹿児島県,阿久根（アクネ）,47823,2024,11,18,23,00,19.0,5,12,36,5,+0.8,-2.7,11,2,,,0,36.2,5,2024,07,25,37.1,8,2018,08,13,28.0,8,1989,11,05,1939
88081,鹿児島県,大口（オオクチ）,,2024,11,18,23,00,19.5,5,13,24,5,+1.5,-3.4,11,2,,,0,38.0,5,2024,08,03,38.0,8,2024,08,03,28.2,8,2023,11,02,1977
88107,鹿児島県,さつま柏原（サツマカシワバル）,,2024,11,18,23,00,19.6,5,13,53,5,+0.8,-2.6,11,2,,,0,38.1,5,2024,08,03,38.1,8,2024,08,03,28.4,8,2023,11,05,1976
88131,鹿児島県,中甑（ナカコシキ）,,2024,11,18,23,00,20.2,5,13,44,5,+1.3,-2.6,11,2,,,0,36.6,5,2024,08,04,37.5,8,2013,08,19,27.7,8,2024,11,02,1977
88151,鹿児島県,川内（センダイ）,,2024,11,18,23,00,20.3,5,12,39,5,+1.3,-2.5,11,2,,,0,37.3,5,2024,08,05,37.3,8,2024,08,05,28.0,8,2023,11,05,1977
88166,鹿児島県,溝辺（ミゾベ）,,2024,11,18,23,00,19.4,5,12,31,5,+2.0,-4.3,11,1,,,0,34.8,5,2024,08,09,36.2,8,2020,08,18,26.7,8,2003,11,06,1995
88261,鹿児島県,東市来（ヒガシイチキ）,,2024,11,18,23,00,20.7,5,13,44,5,+1.7,-3.4,11,2,,,0,35.7,5,2024,08,24,36.3,8,2013,08,19,28.1,8,2024,11,02,1977
88286,鹿児島県,牧之原（マキノハラ）,,2024,11,18,23,00,18.9,5,14,02,5,+2.4,-4.0,11,1,,,0,35.1,5,2024,08,04,35.1,8,2024,08,04,26.4,8,2024,11,02,1977
88317,鹿児島県,鹿児島（カゴシマ）,47827,2024,11,18,23,00,22.0,5,13,48,5,+2.1,-4.7,11,1,,,0,37.2,5,2024,07,31,37.4,8,2016,08,22,29.5,8,2003,11,06,1883
88331,鹿児島県,輝北（キホク）,,2024,11,18,23,00,18.7,5,14,19,5,+2.0,-5.3,11,1,,,0,35.7,5,2024,08,08,36.4,8,2020,08,17,29.4,8,1990,11,20,1977
88371,鹿児島県,加世田（カセダ）,,2024,11,18,23,00,21.3,5,14,21,5,+1.7,-2.4,11,2,,,0,36.4,5,2024,08,14,36.4,8,2024,08,14,28.8,8,2024,11,01,1977
88406,鹿児島県,志布志（シブシ）,,2024,11,18,23,00,22.6,5,13,13,5,+2.9,-3.7,11,1,,,0,36.5,5,2024,07,31,36.7,8,2020,08,16,29.4,8,2000,11,02,1977
88432,鹿児島県,喜入（キイレ）,,2024,11,18,23,00,21.4,5,12,46,5,+1.6,-4.1,11,2,,,0,37.0,5,2024,08,09,37.4,8,2016,08,22,28.7,8,2024,11,02,1977
88442,鹿児島県,鹿屋（カノヤ）,,2024,11,18,23,00,22.8,5,14,04,5,+3.3,-3.6,10,3,,,0,37.5,5,2024,08,09,37.6,8,2020,08,18,29.1,8,2024,11,02,1977
88447,鹿児島県,肝付前田（キモツキマエダ）,,2024,11,18,23,00,23.4,5,13,47,5,+4.0,-4.3,10,3,,,0,38.5,5,2024,08,09,38.5,8,2024,08,09,29.5,8,2024,11,02,1977
88466,鹿児島県,枕崎（マクラザキ）,47831,2024,11,18,23,00,21.1,5,13,30,5,+1.5,-4.2,11,2,,,0,36.4,5,2024,08,03,36.9,8,2020,08,18,29.4,8,2024,11,02,1923
88486,鹿児島県,指宿（イブスキ）,,2024,11,18,23,00,21.6,5,15,00,5,+1.9,-3.5,11,1,,,0,36.9,5,2024,08,08,36.9,8,2024,08,08,29.5,8,2024,11,02,1977
88506,鹿児島県,内之浦（ウチノウラ）,,2024,11,18,23,00,23.6,5,12,59,5,+3.7,-3.2,10,3,,,0,36.3,5,2024,08,08,37.2,8,2004,07,29,31.2,8,2000,11,02,1977
88536,鹿児島県,田代（タシロ）,,2024,11,18,23,00,20.1,5,13,43,5,+1.8,-5.2,11,2,,,0,36.1,5,2024,08,15,36.1,8,2024,08,15,28.0,8,2024,11,02,1977
88612,鹿児島県,種子島（タネガシマ）,47837,2024,11,18,23,00,22.5,5,00,01,5,+2.0,-2.7,11,1,,,0,35.6,5,2024,08,04,35.9,8,1951,08,08,29.4,8,2024,11,02,1948
88621,鹿児島県,中種子（ナカタネ）,,2024,11,18,23,00,20.7,5,13,01,5,+1.8,-3.7,11,1,,,0,32.7,5,2024,08,04,33.2,8,2020,08,18,27.7,8,2024,11,02,2006
88666,鹿児島県,上中（カミナカ）,,2024,11,18,23,00,21.4,5,12,30,5,+1.6,-4.1,11,2,,,0,35.7,5,2024,08,10,35.7,8,2024,08,10,27.6,8,1996,11,01,1977
88686,鹿児島県,屋久島（ヤクシマ）,47836,2024,11,18,23,00,22.4,5,00,37,5,+1.7,-4.4,11,1,,,0,34.6,5,2024,06,23,35.4,8,2016,08,16,32.2,8,2024,11,02,1937
88706,鹿児島県,尾之間（オノアイダ）,,2024,11,18,23,00,25.0,5,13,28,5,+3.3,-3.1,10,3,,,0,35.7,5,2024,08,10,35.7,8,2024,08,10,28.9,8,2024,11,01,1977
88736,鹿児島県,中之島（ナカノシマ）,,2024,11,18,23,00,20.1,5,00,02,5,-0.1,-4.5,11,2,,,0,34.0,5,2024,08,10,35.2,8,2020,08,18,27.2,8,2024,11,01,2002
88821,鹿児島県,笠利（カサリ）,,2024,11,18,23,00,24.4,5,12,24,5,+0.8,-2.1,11,2,,,0,34.9,5,2024,07,15,35.4,8,2022,07,21,30.8,8,2024,11,02,2003
88836,鹿児島県,名瀬（ナゼ）,47909,2024,11,18,23,00,24.1,5,12,07,5,+0.9,-1.4,11,2,,,0,36.0,5,2024,07,10,37.3,8,1960,07,09,31.0,8,1957,11,11,1896
88851,鹿児島県,喜界島（キカイジマ）,,2024,11,18,23,00,24.5,5,12,06,5,+0.7,-1.9,11,2,,,0,34.7,5,2024,07,16,36.9,8,2016,08,21,30.5,8,2024,11,01,2000
88901,鹿児島県,古仁屋（コニヤ）,,2024,11,18,23,00,24.4,5,12,58,5,+0.9,+0.2,11,2,,,0,35.2,5,2024,08,04,35.2,8,2024,08,04,30.0,8,2024,11,01,1977
88931,鹿児島県,天城（アマギ）,,2024,11,18,23,00,24.1,5,10,52,5,+0.3,-1.3,11,2,,,0,35.9,5,2024,07,20,35.9,8,2024,07,20,31.2,8,2024,11,01,2003
88956,鹿児島県,伊仙（イセン）,,2024,11,18,23,00,24.0,5,12,36,5,+0.4,-0.2,11,2,,,0,35.8,5,2024,08,12,35.8,8,2024,08,12,30.4,8,2024,11,01,1977
88971,鹿児島県,沖永良部（オキノエラブ）,47942,2024,11,18,23,00,24.4,5,10,52,5,+0.5,-0.7,11,2,,,0,34.3,5,2024,07,10,34.9,8,1980,07,31,31.5,8,1972,11,10,1969
88986,鹿児島県,与論島（ヨロンジマ）,,2024,11,18,23,00,25.3,5,12,22,5,+1.0,-2.3,11,1,,,0,34.9,5,2024,07,21,34.9,8,2024,07,21,30.3,8,2024,11,01,2000
91011,沖縄県,伊是名（イゼナ）,,2024,11,18,23,00,24.0,5,10,13,5,-0.2,-2.2,11,2,,,0,35.6,5,2024,07,20,36.0,8,2017,07,30,31.1,8,2008,11,07,1977
91021,沖縄県,奥（オク）,,2024,11,18,23,00,22.7,5,11,34,5,+0.4,-2.1,11,2,,,0,34.3,5,2024,07,15,34.3,8,2024,07,15,28.7,8,2024,11,01,1977
91107,沖縄県,名護（ナゴ）,47940,2024,11,18,23,00,25.2,5,13,14,5,+0.8,-2.4,11,2,,,0,35.0,5,2024,07,21,35.1,8,2009,08,03,30.2,8,2024,11,01,1966
91141,沖縄県,北原（キタハラ）,,2024,11,18,23,00,25.5,5,12,03,5,+0.5,-1.8,11,2,,,0,35.4,5,2024,07,21,35.4,8,2024,07,21,30.4,8,2024,11,01,2003
91146,沖縄県,久米島（クメジマ）,47929,2024,11,18,23,00,25.3,5,11,31,5,+0.7,-2.2,11,2,,,0,35.3,5,2024,08,02,35.3,8,2024,08,02,30.9,8,2024,11,01,1958
91166,沖縄県,宮城島（ミヤギジマ）,,2024,11,18,23,00,24.6,5,13,25,5,+0.6,-2.0,11,2,,,0,34.8,5,2024,08,10,35.6,8,2017,08,16,31.3,8,2023,11,06,2007
